,ratio
2022-09-15 00:00:00-04:00,0.9889196032683275
2022-09-16 00:00:00-04:00,0.9889519260678752
2022-09-19 00:00:00-04:00,0.9907486491783422
2022-09-20 00:00:00-04:00,0.990726500120656
2022-09-21 00:00:00-04:00,0.9907166639104877
2022-09-22 00:00:00-04:00,0.9907292745727022
2022-09-23 00:00:00-04:00,0.9907040393643137
2022-09-26 00:00:00-04:00,0.9907227422910363
2022-09-27 00:00:00-04:00,0.990747267834348
2022-09-28 00:00:00-04:00,0.9907464124566886
2022-09-29 00:00:00-04:00,0.9907055105154846
2022-09-30 00:00:00-04:00,0.9907255892926394
2022-10-03 00:00:00-04:00,0.9907337195041959
2022-10-04 00:00:00-04:00,0.9907644364448033
2022-10-05 00:00:00-04:00,0.9907533750439221
2022-10-06 00:00:00-04:00,0.9907614599146389
2022-10-07 00:00:00-04:00,0.9907353279448446
2022-10-10 00:00:00-04:00,0.9907240928982409
2022-10-11 00:00:00-04:00,0.9907271601247817
2022-10-12 00:00:00-04:00,0.9907331062906486
2022-10-13 00:00:00-04:00,0.9907428974724652
2022-10-14 00:00:00-04:00,0.9907484440979984
2022-10-17 00:00:00-04:00,0.9907497951568057
2022-10-18 00:00:00-04:00,0.9907265802292894
2022-10-19 00:00:00-04:00,0.990764905487385
2022-10-20 00:00:00-04:00,0.9907293303963965
2022-10-21 00:00:00-04:00,0.9907428224731754
2022-10-24 00:00:00-04:00,0.9907832293303801
2022-10-25 00:00:00-04:00,0.9907535185351698
2022-10-26 00:00:00-04:00,0.9907299443881628
2022-10-27 00:00:00-04:00,0.9907266111745618
2022-10-28 00:00:00-04:00,0.9907529500435737
2022-10-31 00:00:00-04:00,0.9907625509750931
2022-11-01 00:00:00-04:00,0.9907371597697435
2022-11-02 00:00:00-04:00,0.9907615627993697
2022-11-03 00:00:00-04:00,0.990730886484414
2022-11-04 00:00:00-04:00,0.9907112035022887
2022-11-07 00:00:00-05:00,0.9907474399498816
2022-11-08 00:00:00-05:00,0.9907473086860834
2022-11-09 00:00:00-05:00,0.9907452900420336
2022-11-10 00:00:00-05:00,0.9907669975627316
2022-11-11 00:00:00-05:00,0.9907623862247288
2022-11-14 00:00:00-05:00,0.9907545347506627
2022-11-15 00:00:00-05:00,0.9907368190534049
2022-11-16 00:00:00-05:00,0.9907241063623284
2022-11-17 00:00:00-05:00,0.9907555872918252
2022-11-18 00:00:00-05:00,0.990740040204006
2022-11-21 00:00:00-05:00,0.9907413478960946
2022-11-22 00:00:00-05:00,0.9907424595315225
2022-11-23 00:00:00-05:00,0.9907521799785725
2022-11-25 00:00:00-05:00,0.9907457774944702
2022-11-28 00:00:00-05:00,0.9907382398914668
2022-11-29 00:00:00-05:00,0.9907267581626406
2022-11-30 00:00:00-05:00,0.9907452679547115
2022-12-01 00:00:00-05:00,0.990787887584549
2022-12-02 00:00:00-05:00,0.990773017445821
2022-12-05 00:00:00-05:00,0.9907787754598884
2022-12-06 00:00:00-05:00,0.9907893020157643
2022-12-07 00:00:00-05:00,0.9907775794642047
2022-12-08 00:00:00-05:00,0.990790822095582
2022-12-09 00:00:00-05:00,0.9908092588656744
2022-12-12 00:00:00-05:00,0.9907966210072336
2022-12-13 00:00:00-05:00,0.9907619304332232
2022-12-14 00:00:00-05:00,0.9907859998807238
2022-12-15 00:00:00-05:00,0.9907862942447987
2022-12-16 00:00:00-05:00,0.9907289132874824
2022-12-19 00:00:00-05:00,0.9931444086188831
2022-12-20 00:00:00-05:00,0.9931317234480791
2022-12-21 00:00:00-05:00,0.9931319666519428
2022-12-22 00:00:00-05:00,0.9931423263039785
2022-12-23 00:00:00-05:00,0.9931316484676475
2022-12-27 00:00:00-05:00,0.993145460783103
2022-12-28 00:00:00-05:00,0.9931312453806321
2022-12-29 00:00:00-05:00,0.9931644851918517
2022-12-30 00:00:00-05:00,0.9931421262593692
2023-01-03 00:00:00-05:00,0.9931510147577846
2023-01-04 00:00:00-05:00,0.9931617821332371
2023-01-05 00:00:00-05:00,0.9931410580966281
2023-01-06 00:00:00-05:00,0.9931477397810063
2023-01-09 00:00:00-05:00,0.9931512128459772
2023-01-10 00:00:00-05:00,0.9931467069251471
2023-01-11 00:00:00-05:00,0.9931553590905179
2023-01-12 00:00:00-05:00,0.9931419552439191
2023-01-13 00:00:00-05:00,0.9931331688711587
2023-01-17 00:00:00-05:00,0.993162553247303
2023-01-18 00:00:00-05:00,0.9931452648159279
2023-01-19 00:00:00-05:00,0.9931491148724323
2023-01-20 00:00:00-05:00,0.993155974104383
2023-01-23 00:00:00-05:00,0.9931585822593672
2023-01-24 00:00:00-05:00,0.993179534581233
2023-01-25 00:00:00-05:00,0.9931241741364115
2023-01-26 00:00:00-05:00,0.9931572068651511
2023-01-27 00:00:00-05:00,0.9931462566722542
2023-01-30 00:00:00-05:00,0.9931465767193367
2023-01-31 00:00:00-05:00,0.9931674424237233
2023-02-01 00:00:00-05:00,0.9931891659428786
2023-02-02 00:00:00-05:00,0.993170066138343
2023-02-03 00:00:00-05:00,0.9931598549251238
2023-02-06 00:00:00-05:00,0.9931485485414218
2023-02-07 00:00:00-05:00,0.9931520195171916
2023-02-08 00:00:00-05:00,0.9931380642412001
2023-02-09 00:00:00-05:00,0.9931640858367768
2023-02-10 00:00:00-05:00,0.9931517429446497
2023-02-13 00:00:00-05:00,0.993150058607754
2023-02-14 00:00:00-05:00,0.9931579057806436
2023-02-15 00:00:00-05:00,0.9931745840684765
2023-02-16 00:00:00-05:00,0.9931507787466896
2023-02-17 00:00:00-05:00,0.9931513860419812
2023-02-21 00:00:00-05:00,0.9931431572656304
2023-02-22 00:00:00-05:00,0.9931216696584582
2023-02-23 00:00:00-05:00,0.9931685530067371
2023-02-24 00:00:00-05:00,0.9931473313436655
2023-02-27 00:00:00-05:00,0.9931800168093188
2023-02-28 00:00:00-05:00,0.9931615515302077
2023-03-01 00:00:00-05:00,0.993128391324101
2023-03-02 00:00:00-05:00,0.9931556859564962
2023-03-03 00:00:00-05:00,0.9931503182584237
2023-03-06 00:00:00-05:00,0.9931481538706061
2023-03-07 00:00:00-05:00,0.9931575868084049
2023-03-08 00:00:00-05:00,0.9931559880978706
2023-03-09 00:00:00-05:00,0.9931260065019681
2023-03-10 00:00:00-05:00,0.9931144693287121
2023-03-13 00:00:00-04:00,0.993159648703571
2023-03-14 00:00:00-04:00,0.9931584391333128
2023-03-15 00:00:00-04:00,0.9931384890127102
2023-03-16 00:00:00-04:00,0.9931515246311592
2023-03-17 00:00:00-04:00,0.9931277764176885
2023-03-20 00:00:00-04:00,0.9946943377330084
2023-03-21 00:00:00-04:00,0.9946928513619049
2023-03-22 00:00:00-04:00,0.9947003006718359
2023-03-23 00:00:00-04:00,0.9946990033405007
2023-03-24 00:00:00-04:00,0.9946823056646297
2023-03-27 00:00:00-04:00,0.9947017614751799
2023-03-28 00:00:00-04:00,0.994671852519768
2023-03-29 00:00:00-04:00,0.9946938479694085
2023-03-30 00:00:00-04:00,0.9946814157011601
2023-03-31 00:00:00-04:00,0.9946853906394907
2023-04-03 00:00:00-04:00,0.9946859566400602
2023-04-04 00:00:00-04:00,0.9946757204279217
2023-04-05 00:00:00-04:00,0.9946727432809663
2023-04-06 00:00:00-04:00,0.9946876370812587
2023-04-10 00:00:00-04:00,0.9946869680294014
2023-04-11 00:00:00-04:00,0.9946802562635135
2023-04-12 00:00:00-04:00,0.9946808210129118
2023-04-13 00:00:00-04:00,0.9946845336004339
2023-04-14 00:00:00-04:00,0.9947073045729762
2023-04-17 00:00:00-04:00,0.9946897905981524
2023-04-18 00:00:00-04:00,0.9946986637467995
2023-04-19 00:00:00-04:00,0.994693168306318
2023-04-20 00:00:00-04:00,0.9946899803697502
2023-04-21 00:00:00-04:00,0.9946770323852082
2023-04-24 00:00:00-04:00,0.9946799464030104
2023-04-25 00:00:00-04:00,0.9946796762153928
2023-04-26 00:00:00-04:00,0.9946892088754872
2023-04-27 00:00:00-04:00,0.9946906219862822
2023-04-28 00:00:00-04:00,0.9946910465672621
2023-05-01 00:00:00-04:00,0.994689477101239
2023-05-02 00:00:00-04:00,0.9946868828288575
2023-05-03 00:00:00-04:00,0.9947044766928514
2023-05-04 00:00:00-04:00,0.9946741398326885
2023-05-05 00:00:00-04:00,0.994695563041297
2023-05-08 00:00:00-04:00,0.9946978692735254
2023-05-09 00:00:00-04:00,0.9946901768729252
2023-05-10 00:00:00-04:00,0.9946885685624922
2023-05-11 00:00:00-04:00,0.9946930530368335
2023-05-12 00:00:00-04:00,0.994677809007087
2023-05-15 00:00:00-04:00,0.9946921789065487
2023-05-16 00:00:00-04:00,0.9946902389150353
2023-05-17 00:00:00-04:00,0.9946977595358422
2023-05-18 00:00:00-04:00,0.9946919912118137
2023-05-19 00:00:00-04:00,0.994679255469034
2023-05-22 00:00:00-04:00,0.9946880479390143
2023-05-23 00:00:00-04:00,0.994682665344028
2023-05-24 00:00:00-04:00,0.994690041852693
2023-05-25 00:00:00-04:00,0.994688336462771
2023-05-26 00:00:00-04:00,0.994709136523758
2023-05-30 00:00:00-04:00,0.9946990378499111
2023-05-31 00:00:00-04:00,0.9946848076435888
2023-06-01 00:00:00-04:00,0.9946990877625911
2023-06-02 00:00:00-04:00,0.9947192993481363
2023-06-05 00:00:00-04:00,0.994688515472169
2023-06-06 00:00:00-04:00,0.994695716063078
2023-06-07 00:00:00-04:00,0.9946732706756861
2023-06-08 00:00:00-04:00,0.9946903963277746
2023-06-09 00:00:00-04:00,0.9947080658258655
2023-06-12 00:00:00-04:00,0.9946844161421551
2023-06-13 00:00:00-04:00,0.9946920872472484
2023-06-14 00:00:00-04:00,0.9946984820660826
2023-06-15 00:00:00-04:00,0.9947123757579267
2023-06-16 00:00:00-04:00,0.9946894148041953
2023-06-20 00:00:00-04:00,0.9960397301515971
2023-06-21 00:00:00-04:00,0.9960558280126753
2023-06-22 00:00:00-04:00,0.9960860783767052
2023-06-23 00:00:00-04:00,0.9960375068763516
2023-06-26 00:00:00-04:00,0.9960359554546292
2023-06-27 00:00:00-04:00,0.9960640863122149
2023-06-28 00:00:00-04:00,0.996049532096024
2023-06-29 00:00:00-04:00,0.9960682753379798
2023-06-30 00:00:00-04:00,0.9960485713835111
2023-07-03 00:00:00-04:00,0.9960728378809316
2023-07-05 00:00:00-04:00,0.9960676166746365
2023-07-06 00:00:00-04:00,0.9960493425203406
2023-07-07 00:00:00-04:00,0.9960556059849162
2023-07-10 00:00:00-04:00,0.9960629337926005
2023-07-11 00:00:00-04:00,0.9960720366415521
2023-07-12 00:00:00-04:00,0.9960567443192544
2023-07-13 00:00:00-04:00,0.9960628425777893
2023-07-14 00:00:00-04:00,0.9960663840611174
2023-07-17 00:00:00-04:00,0.996074789781213
2023-07-18 00:00:00-04:00,0.9960600818963311
2023-07-19 00:00:00-04:00,0.9960717418154525
2023-07-20 00:00:00-04:00,0.9960457639818587
2023-07-21 00:00:00-04:00,0.9960267433627114
2023-07-24 00:00:00-04:00,0.9960654003564989
2023-07-25 00:00:00-04:00,0.9960481570729071
2023-07-26 00:00:00-04:00,0.9960492635703624
2023-07-27 00:00:00-04:00,0.9960500052460388
2023-07-28 00:00:00-04:00,0.9960801222652906
2023-07-31 00:00:00-04:00,0.9960651584166028
2023-08-01 00:00:00-04:00,0.9960471915398897
2023-08-02 00:00:00-04:00,0.9960324277853091
2023-08-03 00:00:00-04:00,0.9960374808515168
2023-08-04 00:00:00-04:00,0.9960571791588192
2023-08-07 00:00:00-04:00,0.9960706314532768
2023-08-08 00:00:00-04:00,0.9960345109058107
2023-08-09 00:00:00-04:00,0.9960405033732067
2023-08-10 00:00:00-04:00,0.9960557416810885
2023-08-11 00:00:00-04:00,0.9960461811227229
2023-08-14 00:00:00-04:00,0.9960726662665775
2023-08-15 00:00:00-04:00,0.9960421495097636
2023-08-16 00:00:00-04:00,0.9960377957792816
2023-08-17 00:00:00-04:00,0.9960341025214077
2023-08-18 00:00:00-04:00,0.9960464732213906
2023-08-21 00:00:00-04:00,0.9960758397952254
2023-08-22 00:00:00-04:00,0.9960660223697587
2023-08-23 00:00:00-04:00,0.996051834867622
2023-08-24 00:00:00-04:00,0.9960312854378119
2023-08-25 00:00:00-04:00,0.9960427893164943
2023-08-28 00:00:00-04:00,0.9960534056092607
2023-08-29 00:00:00-04:00,0.996068817073692
2023-08-30 00:00:00-04:00,0.9960659275714052
2023-08-31 00:00:00-04:00,0.9960486021773718
2023-09-01 00:00:00-04:00,0.9960660130269138
2023-09-05 00:00:00-04:00,0.9960391409798588
2023-09-06 00:00:00-04:00,0.9960442057828323
2023-09-07 00:00:00-04:00,0.9960427167368818
2023-09-08 00:00:00-04:00,0.996055470293425
2023-09-11 00:00:00-04:00,0.9960546388473752
2023-09-12 00:00:00-04:00,0.9960437794215224
2023-09-13 00:00:00-04:00,0.9960572368673803
2023-09-14 00:00:00-04:00,0.9960475310736561
2023-09-15 00:00:00-04:00,0.9960350029100316
2023-09-18 00:00:00-04:00,0.9974926731812569
2023-09-19 00:00:00-04:00,0.9974915787628135
2023-09-20 00:00:00-04:00,0.9974841770104175
2023-09-21 00:00:00-04:00,0.9974722295368086
2023-09-22 00:00:00-04:00,0.9975206320890582
2023-09-25 00:00:00-04:00,0.9975011882357092
2023-09-26 00:00:00-04:00,0.9974765408265324
2023-09-27 00:00:00-04:00,0.9974816217987739
2023-09-28 00:00:00-04:00,0.9975166903852691
2023-09-29 00:00:00-04:00,0.9974977023053705
